央视频道,#genre#
CCTV5,http://115.45.243.189:8888/239.77.1.8:5146$广东电信
CCTV5,http://183.142.196.108:8888/233.50.200.108:5140$浙江电信
CCTV5,http://60.187.11.216:8888/233.50.200.108:5140$浙江电信
CCTV5,http://183.141.15.10:9999/233.50.200.108:5140$浙江电信
CCTV5,http://183.142.196.108:8888/233.50.201.194:5140$浙江电信
CCTV5,http://60.187.11.216:8888/233.50.201.194:5140$浙江电信
CCTV5,http://183.141.15.10:9999/233.50.201.194:5140$浙江电信
CCTV5,http://171.213.150.235:4022/udp/239.94.0.33:5140$四川电信
CCTV5,http://118.116.13.181:4022/udp/239.94.0.33:5140$四川电信
CCTV5,http://171.213.142.64:4022/udp/239.94.0.33:5140$四川电信
CCTV5,http://106.112.254.146:8989/239.254.201.153:7206$河北省电信
CCTV5,http://106.112.242.131:3000/239.254.201.153:7206$河北省电信
CCTV5,http://121.36.210.200/239.45.1.69:5140$上海市电信
CCTV5,http://1.94.26.150:17988/239.45.1.69:5140$上海市电信
CCTV5,http://115.171.80.52:1688/rtp/225.1.8.89:8000$北京市电信
CCTV5,http://115.171.216.84:4000/rtp/225.1.8.89:8000$北京市电信
CCTV5,http://49.232.181.26:6000/rtp/225.1.8.89:8000$北京市电信
CCTV5,http://60.172.83.116:4000/rtp/238.1.78.171:7240$安徽电信
CCTV5,http://60.208.213.194:6688/239.21.2.46:5002$山东电信
CCTV5,http://119.100.32.178:8888/239.69.1.123:10376$湖北电信
CCTV5,http://219.139.62.88:60001/239.69.1.123:10376$湖北电信
CCTV5,http://219.140.5.4:999/239.69.1.123:10376$湖北电信
CCTV5,http://114.238.59.115:4000/239.49.8.75:8000$江苏电信
CCTV5,http://222.95.12.2:4022/239.49.8.75:8000$江苏电信
CCTV5,http://114.231.128.245:4022/239.49.8.75:8000$江苏电信
CCTV5,http://1.197.127.128:8000/239.16.20.53:10530$河南电信
CCTV5,http://112.66.103.31:8888/239.253.64.245:5140$海南电信
CCTV5,http://113.17.153.30:8001/239.81.0.232:4056$广西电信
CCTV5,http://116.9.34.165:4000/239.81.0.232:4056$广西电信
CCTV5,http://113.12.63.175:10001/239.81.0.232:4056$广西电信
CCTV5+,http://119.131.25.234:9003/239.77.0.87:5146$广东电信
CCTV5+,http://119.135.192.194:10000/239.77.0.87:5146$广东电信
CCTV5+,http://115.45.243.189:8888/239.77.0.87:5146$广东电信
CCTV5+,http://119.131.25.234:9003/239.77.1.31:5146$广东电信
CCTV5+,http://119.135.192.194:10000/239.77.1.31:5146$广东电信
CCTV5+,http://115.45.243.189:8888/239.77.1.31:5146$广东电信
CCTV5+,http://183.142.196.108:8888/233.50.201.220:5140$浙江电信
CCTV5+,http://60.187.11.216:8888/233.50.201.220:5140$浙江电信
CCTV5+,http://183.141.15.10:9999/233.50.201.220:5140$浙江电信
CCTV5+,http://171.213.150.235:4022/udp/239.94.0.23:5140$四川电信
CCTV5+,http://118.116.13.181:4022/udp/239.94.0.23:5140$四川电信
CCTV5+,http://171.213.142.64:4022/udp/239.94.0.23:5140$四川电信
CCTV5+,http://106.112.254.146:8989/239.254.200.46:8004$河北省电信
CCTV5+,http://106.112.242.131:3000/239.254.200.46:8004$河北省电信
CCTV5+,http://115.171.80.52:1688/rtp/225.1.8.20:8004$北京市电信
CCTV5+,http://115.171.216.84:4000/rtp/225.1.8.20:8004$北京市电信
CCTV5+,http://49.232.181.26:6000/rtp/225.1.8.20:8004$北京市电信
CCTV5+,http://60.172.83.116:4000/rtp/238.1.78.237:7768$安徽电信
CCTV5+,http://60.208.213.194:6688/239.21.1.142:5002$山东电信
CCTV5+,http://119.100.32.178:8888/239.254.96.234:9484$湖北电信
CCTV5+,http://219.139.62.88:60001/239.254.96.234:9484$湖北电信
CCTV5+,http://219.140.5.4:999/239.254.96.234:9484$湖北电信
CCTV5+,http://114.238.59.115:4000/239.49.8.18:9610$江苏电信
CCTV5+,http://222.95.12.2:4022/239.49.8.18:9610$江苏电信
CCTV5+,http://114.231.128.245:4022/239.49.8.18:9610$江苏电信
CCTV5+,http://1.197.127.128:8000/239.16.20.5:10050$河南电信
CCTV5+,http://112.66.103.31:8888/239.253.64.100:5140$海南电信
CCTV5+,http://113.17.153.30:8001/239.81.0.101:4056$广西电信
CCTV5+,http://116.9.34.165:4000/239.81.0.101:4056$广西电信
CCTV5+,http://113.12.63.175:10001/239.81.0.101:4056$广西电信
CCTV6,http://119.131.25.234:9003/239.77.0.171:5146$广东电信
CCTV6,http://119.135.192.194:10000/239.77.0.171:5146$广东电信
CCTV6,http://115.45.243.189:8888/239.77.0.171:5146$广东电信
CCTV6,http://119.131.25.234:9003/239.77.1.9:5146$广东电信
CCTV6,http://119.135.192.194:10000/239.77.1.9:5146$广东电信
CCTV6,http://115.45.243.189:8888/239.77.1.9:5146$广东电信
CCTV6,http://183.142.196.108:8888/233.50.200.109:5140$浙江电信
CCTV6,http://60.187.11.216:8888/233.50.200.109:5140$浙江电信
CCTV6,http://183.141.15.10:9999/233.50.200.109:5140$浙江电信
CCTV6,http://171.213.150.235:4022/udp/239.94.0.34:5140$四川电信
CCTV6,http://118.116.13.181:4022/udp/239.94.0.34:5140$四川电信
CCTV6,http://171.213.142.64:4022/udp/239.94.0.34:5140$四川电信
CCTV6,http://106.112.254.146:8989/239.254.201.154:7207$河北省电信
CCTV6,http://106.112.242.131:3000/239.254.201.154:7207$河北省电信
CCTV6,http://121.36.210.200/239.45.1.70:5140$上海市电信
CCTV6,http://1.94.26.150:17988/239.45.1.70:5140$上海市电信
CCTV6,http://115.171.80.52:1688/rtp/225.1.8.84:8000$北京市电信
CCTV6,http://115.171.216.84:4000/rtp/225.1.8.84:8000$北京市电信
CCTV6,http://49.232.181.26:6000/rtp/225.1.8.84:8000$北京市电信
CCTV6,http://60.172.83.116:4000/rtp/238.1.78.172:7248$安徽电信
CCTV6,http://60.208.213.194:6688/239.21.2.47:5002$山东电信
CCTV6,http://119.100.32.178:8888/239.69.1.124:10382$湖北电信
CCTV6,http://219.139.62.88:60001/239.69.1.124:10382$湖北电信
CCTV6,http://219.140.5.4:999/239.69.1.124:10382$湖北电信
CCTV6,http://114.238.59.115:4000/239.49.8.76:8000$江苏电信
CCTV6,http://222.95.12.2:4022/239.49.8.76:8000$江苏电信
CCTV6,http://114.231.128.245:4022/239.49.8.76:8000$江苏电信
CCTV6,http://1.197.127.128:8000/239.16.20.6:10060$河南电信
CCTV6,http://112.66.103.31:8888/239.253.64.246:5140$海南电信
CCTV6,http://113.17.153.30:8001/239.81.0.233:4056$广西电信
CCTV6,http://116.9.34.165:4000/239.81.0.233:4056$广西电信
CCTV6,http://113.12.63.175:10001/239.81.0.233:4056$广西电信
CCTV7,http://119.131.25.234:9003/239.77.0.138:5146$广东电信
CCTV7,http://119.135.192.194:10000/239.77.0.138:5146$广东电信
CCTV7,http://115.45.243.189:8888/239.77.0.138:5146$广东电信
CCTV7,http://119.131.25.234:9003/239.77.1.159:5146$广东电信
CCTV7,http://119.135.192.194:10000/239.77.1.159:5146$广东电信
CCTV7,http://115.45.243.189:8888/239.77.1.159:5146$广东电信
CCTV7,http://183.142.196.108:8888/233.50.200.102:5140$浙江电信
CCTV7,http://60.187.11.216:8888/233.50.200.102:5140$浙江电信
CCTV7,http://183.141.15.10:9999/233.50.200.102:5140$浙江电信
CCTV7,http://171.213.150.235:4022/udp/239.94.0.7:5140$四川电信
CCTV7,http://118.116.13.181:4022/udp/239.94.0.7:5140$四川电信
CCTV7,http://171.213.142.64:4022/udp/239.94.0.7:5140$四川电信
CCTV7,http://106.112.254.146:8989/239.254.200.159:6000$河北省电信
CCTV7,http://106.112.242.131:3000/239.254.200.159:6000$河北省电信
CCTV7,http://121.36.210.200/239.45.3.56:5140$上海市电信
CCTV7,http://1.94.26.150:17988/239.45.3.56:5140$上海市电信
CCTV7,http://115.171.80.52:1688/rtp/225.1.8.7:8104$北京市电信
CCTV7,http://115.171.216.84:4000/rtp/225.1.8.7:8104$北京市电信
CCTV7,http://49.232.181.26:6000/rtp/225.1.8.7:8104$北京市电信
CCTV7,http://60.172.83.116:4000/rtp/238.1.78.239:7784$安徽电信
CCTV7,http://60.208.213.194:6688/239.21.1.152:5002$山东电信
CCTV7,http://119.100.32.178:8888/239.69.1.103:10256$湖北电信
CCTV7,http://219.139.62.88:60001/239.69.1.103:10256$湖北电信
CCTV7,http://219.140.5.4:999/239.69.1.103:10256$湖北电信
CCTV7,http://114.238.59.115:4000/239.49.0.126:8000$江苏电信
CCTV7,http://222.95.12.2:4022/239.49.0.126:8000$江苏电信
CCTV7,http://114.231.128.245:4022/239.49.0.126:8000$江苏电信
CCTV7,http://1.197.127.128:8000/239.16.20.51:10510$河南电信
CCTV7,http://112.66.103.31:8888/239.253.64.54:5140$海南电信
CCTV7,http://113.17.153.30:8001/239.81.0.116:4056$广西电信
CCTV7,http://116.9.34.165:4000/239.81.0.116:4056$广西电信
CCTV7,http://113.12.63.175:10001/239.81.0.116:4056$广西电信
CCTV8,http://119.131.25.234:9003/239.77.0.172:5146$广东电信
CCTV8,http://119.135.192.194:10000/239.77.0.172:5146$广东电信
CCTV8,http://115.45.243.189:8888/239.77.0.172:5146$广东电信
CCTV8,http://119.131.25.234:9003/239.77.1.10:5146$广东电信
CCTV8,http://119.135.192.194:10000/239.77.1.10:5146$广东电信
CCTV8,http://115.45.243.189:8888/239.77.1.10:5146$广东电信
CCTV8,http://183.142.196.108:8888/233.50.201.116:5140$浙江电信
CCTV8,http://60.187.11.216:8888/233.50.201.116:5140$浙江电信
CCTV8,http://183.141.15.10:9999/233.50.201.116:5140$浙江电信
CCTV8,http://171.213.150.235:4022/udp/239.94.0.35:5140$四川电信
CCTV8,http://118.116.13.181:4022/udp/239.94.0.35:5140$四川电信
CCTV8,http://171.213.142.64:4022/udp/239.94.0.35:5140$四川电信
CCTV8,http://106.112.254.146:8989/239.254.201.155:7208$河北省电信
CCTV8,http://106.112.242.131:3000/239.254.201.155:7208$河北省电信
CCTV8,http://121.36.210.200/239.45.1.71:5140$上海市电信
CCTV8,http://1.94.26.150:17988/239.45.1.71:5140$上海市电信
CCTV8,http://115.171.80.52:1688/rtp/225.1.8.85:8000$北京市电信
CCTV8,http://115.171.216.84:4000/rtp/225.1.8.85:8000$北京市电信
CCTV8,http://49.232.181.26:6000/rtp/225.1.8.85:8000$北京市电信
CCTV8,http://60.172.83.116:4000/rtp/238.1.78.173:7256$安徽电信
CCTV8,http://60.208.213.194:6688/239.21.2.48:5002$山东电信
CCTV8,http://119.100.32.178:8888/239.69.1.125:10388$湖北电信
CCTV8,http://219.139.62.88:60001/239.69.1.125:10388$湖北电信
CCTV8,http://219.140.5.4:999/239.69.1.125:10388$湖北电信
CCTV8,http://114.238.59.115:4000/239.49.8.77:8000$江苏电信
CCTV8,http://222.95.12.2:4022/239.49.8.77:8000$江苏电信
CCTV8,http://114.231.128.245:4022/239.49.8.77:8000$江苏电信
CCTV8,http://1.197.127.128:8000/239.16.20.8:10080$河南电信
CCTV8,http://112.66.103.31:8888/239.253.64.247:5140$海南电信
CCTV8,http://113.17.153.30:8001/239.81.0.234:4056$广西电信
CCTV8,http://116.9.34.165:4000/239.81.0.234:4056$广西电信
CCTV8,http://113.12.63.175:10001/239.81.0.234:4056$广西电信
CCTV9,http://119.131.25.234:9003/239.77.0.135:5146$广东电信
CCTV9,http://119.135.192.194:10000/239.77.0.135:5146$广东电信
CCTV9,http://115.45.243.189:8888/239.77.0.135:5146$广东电信
CCTV9,http://119.131.25.234:9003/239.77.1.160:5146$广东电信
CCTV9,http://119.135.192.194:10000/239.77.1.160:5146$广东电信
CCTV9,http://115.45.243.189:8888/239.77.1.160:5146$广东电信
CCTV9,http://183.142.196.108:8888/233.50.200.23:5140$浙江电信
CCTV9,http://60.187.11.216:8888/233.50.200.23:5140$浙江电信
CCTV9,http://183.141.15.10:9999/233.50.200.23:5140$浙江电信
CCTV9,http://171.213.150.235:4022/udp/239.94.0.9:5140$四川电信
CCTV9,http://118.116.13.181:4022/udp/239.94.0.9:5140$四川电信
CCTV9,http://171.213.142.64:4022/udp/239.94.0.9:5140$四川电信
CCTV9,http://106.112.254.146:8989/239.254.200.59:8112$河北省电信
CCTV9,http://106.112.242.131:3000/239.254.200.59:8112$河北省电信
CCTV9,http://121.36.210.200/239.45.3.4:5140$上海市电信
CCTV9,http://1.94.26.150:17988/239.45.3.4:5140$上海市电信
CCTV9,http://115.171.80.52:1688/rtp/225.1.8.9:8112$北京市电信
CCTV9,http://115.171.216.84:4000/rtp/225.1.8.9:8112$北京市电信
CCTV9,http://49.232.181.26:6000/rtp/225.1.8.9:8112$北京市电信
CCTV9,http://60.172.83.116:4000/rtp/238.1.78.240:7792$安徽电信
CCTV9,http://60.208.213.194:6688/239.21.1.153:5002$山东电信
CCTV9,http://119.100.32.178:8888/239.69.1.104:10262$湖北电信
CCTV9,http://219.139.62.88:60001/239.69.1.104:10262$湖北电信
CCTV9,http://219.140.5.4:999/239.69.1.104:10262$湖北电信
CCTV9,http://114.238.59.115:4000/239.49.8.53:9814$江苏电信
CCTV9,http://222.95.12.2:4022/239.49.8.53:9814$江苏电信
CCTV9,http://114.231.128.245:4022/239.49.8.53:9814$江苏电信
CCTV9,http://1.197.127.128:8000/239.16.20.9:10090$河南电信
CCTV9,http://112.66.103.31:8888/239.253.64.76:5140$海南电信
CCTV9,http://113.17.153.30:8001/239.81.0.117:4056$广西电信
CCTV9,http://116.9.34.165:4000/239.81.0.117:4056$广西电信
CCTV9,http://113.12.63.175:10001/239.81.0.117:4056$广西电信
CCTV10,http://119.131.25.234:9003/239.77.0.134:5146$广东电信
CCTV10,http://119.135.192.194:10000/239.77.0.134:5146$广东电信
CCTV10,http://115.45.243.189:8888/239.77.0.134:5146$广东电信
CCTV10,http://119.131.25.234:9003/239.77.1.113:5146$广东电信
CCTV10,http://119.135.192.194:10000/239.77.1.113:5146$广东电信
CCTV10,http://115.45.243.189:8888/239.77.1.113:5146$广东电信
CCTV10,http://183.142.196.108:8888/233.50.200.22:5140$浙江电信
CCTV10,http://60.187.11.216:8888/233.50.200.22:5140$浙江电信
CCTV10,http://183.141.15.10:9999/233.50.200.22:5140$浙江电信
CCTV10,http://171.213.150.235:4022/udp/239.94.0.10:5140$四川电信
CCTV10,http://118.116.13.181:4022/udp/239.94.0.10:5140$四川电信
CCTV10,http://171.213.142.64:4022/udp/239.94.0.10:5140$四川电信
CCTV10,http://106.112.254.146:8989/239.254.200.160:6000$河北省电信
CCTV10,http://106.112.242.131:3000/239.254.200.160:6000$河北省电信
CCTV10,http://121.36.210.200/239.45.3.8:5140$上海市电信
CCTV10,http://1.94.26.150:17988/239.45.3.8:5140$上海市电信
CCTV10,http://115.171.80.52:1688/rtp/225.1.8.10:8116$北京市电信
CCTV10,http://115.171.216.84:4000/rtp/225.1.8.10:8116$北京市电信
